company_code,journal_no,line_no,posting_date,account_code,debit_lc,credit_lc,user_id
CANON,3408,31,2026-01-31 00:00:00,620101010103,3738,0,unknown
CANON,3408,32,2026-01-31 00:00:00,620101010103,74760,0,unknown
CANON,3408,33,2026-01-31 00:00:00,620101010103,74760,0,unknown
CANON,3408,34,2026-01-31 00:00:00,620101010103,3738,0,unknown
CANON,3408,35,2026-01-31 00:00:00,620101010103,3738,0,unknown
CANON,3408,36,2026-01-31 00:00:00,620101010103,59808,0,unknown
CANON,3408,37,2026-01-31 00:00:00,620101010103,3738,0,unknown
CANON,3408,38,2026-01-31 00:00:00,620101010103,3738,0,unknown
CANON,3408,39,2026-01-31 00:00:00,620101010103,74760,0,unknown
CANON,3408,40,2026-01-31 00:00:00,620101010103,74760,0,unknown
CANON,3408,41,2026-01-31 00:00:00,620101010103,59808,0,unknown
CANON,3408,42,2026-01-31 00:00:00,620101010103,7476,0,unknown
CANON,3408,43,2026-01-31 00:00:00,620101010103,7476,0,unknown
CANON,3408,44,2026-01-31 00:00:00,620101010103,74760,0,unknown
CANON,3408,45,2026-01-31 00:00:00,620101010103,3738,0,unknown
CANON,3408,46,2026-01-31 00:00:00,620101010103,3738,0,unknown
CANON,3408,47,2026-01-31 00:00:00,620101010103,59808,0,unknown
CANON,3408,48,2026-01-31 00:00:00,620101010103,3738,0,unknown
CANON,3408,49,2026-01-31 00:00:00,620101010103,3738,0,unknown
CANON,3410,1,2026-01-31 00:00:00,710101010103,314284,0,unknown
CANON,3412,0,2026-01-31 00:00:00,610101010126,375000,0,unknown
CANON,3412,1,2026-01-31 00:00:00,610101010126,375000,0,unknown
CANON,3413,0,2026-01-31 00:00:00,620101010102,296000,0,unknown
CANON,3413,1,2026-01-31 00:00:00,620101010102,148000,0,unknown
CANON,3413,2,2026-01-31 00:00:00,620101010102,148000,0,unknown
CANON,3413,3,2026-01-31 00:00:00,620101010102,148000,0,unknown
CANON,3413,4,2026-01-31 00:00:00,620101010102,148000,0,unknown
CANON,3413,5,2026-01-31 00:00:00,620101010102,444000,0,unknown
CANON,3413,6,2026-01-31 00:00:00,620101010102,444000,0,unknown
CANON,3413,7,2026-01-31 00:00:00,620101010102,0,1776000,unknown
CANON,3414,0,2026-01-31 00:00:00,710101010115,0,0,unknown
CANON,3414,1,2026-01-31 00:00:00,710101010104,0,0,unknown
CANON,3415,1,2026-02-18 00:00:00,710101010115,0,-5016000000,unknown
CANON,3417,1,2026-02-18 00:00:00,710101010115,0,5016000,unknown
CANON,3418,0,2026-01-31 00:00:00,710101010115,0,39448.28,unknown
CANON,3418,1,2026-01-31 00:00:00,710101010109,39448.28,0,unknown
CANON,3419,0,2026-01-31 00:00:00,710101010115,0,0,unknown
CANON,3419,1,2026-01-31 00:00:00,710101010104,0,0,unknown
CANON,3420,0,2026-02-21 00:00:00,710101010115,3.36,0,unknown
CANON,3420,1,2026-02-21 00:00:00,710101010104,0,3.36,unknown
CANON,3421,0,2026-02-21 00:00:00,710101010115,0,0,unknown
CANON,3421,1,2026-02-21 00:00:00,710101010104,0,0,unknown
CANON,3422,0,2026-01-31 00:00:00,610101010123,15500,0,unknown
CANON,3422,1,2026-01-31 00:00:00,610101010123,15500,0,unknown
CANON,3422,2,2026-01-31 00:00:00,610101010123,15500,0,unknown
CANON,3422,3,2026-01-31 00:00:00,610101010123,15500,0,unknown
CANON,3422,4,2026-01-31 00:00:00,610101010123,15500,0,unknown
CANON,3422,5,2026-01-31 00:00:00,610101010123,15500,0,unknown
CANON,3422,6,2026-01-31 00:00:00,610101010123,15500,0,unknown
CANON,3422,7,2026-01-31 00:00:00,610101010123,15500,0,unknown
CANON,3422,8,2026-01-31 00:00:00,610101010123,15500,0,unknown
CANON,3422,9,2026-01-31 00:00:00,610101010123,15500,0,unknown
CANON,3422,10,2026-01-31 00:00:00,610101010123,15500,0,unknown
CANON,3422,11,2026-01-31 00:00:00,610101010123,15500,0,unknown
CANON,3422,12,2026-01-31 00:00:00,610101010123,15500,0,unknown
CANON,3426,0,2026-01-15 00:00:00,710101010118,0,85000,unknown
CANON,3426,1,2026-01-15 00:00:00,610101010113,85000,0,unknown
CANON,3427,1,2026-02-21 00:00:00,510101010103,1788069.84,0,unknown
CANON,3430,1,2026-02-21 00:00:00,550101010101,252188.67,0,unknown
CANON,3432,2,2026-02-21 00:00:00,710101010104,0,0,unknown
CANON,3433,1,2026-02-21 00:00:00,810101010101,0,0,unknown
CANON,3433,2,2026-02-21 00:00:00,410101010101,0,1175000,unknown
CANON,3433,3,2026-02-21 00:00:00,410101010103,0,230000,unknown
CANON,3433,5,2026-02-21 00:00:00,510101010101,568080.37,0,unknown
CANON,3433,7,2026-02-21 00:00:00,510101010103,135651.81,0,unknown
CANON,3435,0,2026-01-31 00:00:00,550101010106,1891830,0,unknown
CANON,3435,1,2026-01-31 00:00:00,550101010106,2034858.08,0,unknown
CANON,3435,2,2026-01-31 00:00:00,550101010106,234652.99,0,unknown
CANON,3435,3,2026-01-31 00:00:00,550101010106,298950.19,0,unknown
CANON,3435,4,2026-01-31 00:00:00,550101010106,7296.19,0,unknown
CANON,3435,5,2026-01-31 00:00:00,710101010118,0,4467587.45,unknown
CANON,3436,0,2026-01-31 00:00:00,710101010105,0,6581546.4,unknown
CANON,3436,1,2026-01-31 00:00:00,710101010105,0,568484.8,unknown
CANON,3436,2,2026-01-31 00:00:00,710101010105,0,86070,unknown
CANON,3437,0,2026-01-31 00:00:00,630101010102,179092.5,0,unknown
CANON,3437,1,2026-01-31 00:00:00,630101010102,77511.2,0,unknown
CANON,3437,2,2026-01-31 00:00:00,630101010102,62849.88,0,unknown
CANON,3438,1,2026-02-21 00:00:00,810101010101,0,0,unknown
CANON,3438,2,2026-02-21 00:00:00,440101010101,0,80000,unknown
CANON,3438,4,2026-02-21 00:00:00,540101010101,44738.01,0,unknown
CANON,3441,2,2026-02-22 00:00:00,710101010104,0,0,unknown
CANON,3442,2,2026-02-22 00:00:00,710101010104,0,0,unknown
CANON,3443,2,2026-02-22 00:00:00,710101010104,0,0,unknown
CANON,3444,2,2026-02-22 00:00:00,710101010104,0,0,unknown
CANON,3446,1,2026-02-18 00:00:00,810101010101,0,0,unknown
CANON,3446,2,2026-02-18 00:00:00,410201010103,0,798000,unknown
CANON,3448,1,2026-02-19 00:00:00,810101010101,0,0,unknown
CANON,3448,2,2026-02-19 00:00:00,440101010101,0,85000,unknown
CANON,3449,2,2026-02-22 00:00:00,710101010104,0,0,unknown
CANON,3451,1,2026-02-19 00:00:00,810101010101,0,0,unknown
CANON,3451,2,2026-02-19 00:00:00,410201010103,0,682290,unknown
CANON,3454,1,2026-02-17 00:00:00,4601010101,-20000,0,unknown
CANON,3455,1,2026-02-22 00:00:00,710101010104,0,0,unknown
CANON,3458,1,2026-02-17 00:00:00,810101010101,0,0,unknown
CANON,3458,2,2026-02-17 00:00:00,4601010101,0,-20000,unknown
CANON,3459,1,2026-02-22 00:00:00,810101010101,0,0,unknown
CANON,3459,2,2026-02-22 00:00:00,410101020101,0,160000,unknown
CANON,3459,4,2026-02-22 00:00:00,510101020101,90190.34,0,unknown
CANON,3460,1,2026-02-22 00:00:00,510101010103,22818385.84,0,unknown
CANON,3460,3,2026-02-22 00:00:00,520101010103,26113012,0,unknown
CANON,3460,5,2026-02-22 00:00:00,510101020101,11392906.5,0,unknown
CANON,3460,7,2026-02-22 00:00:00,510101010101,42195000.4,0,unknown
CANON,3460,9,2026-02-22 00:00:00,510101010102,6451960.5,0,unknown
CANON,3460,11,2026-02-22 00:00:00,510101060101,1393472.16,0,unknown
CANON,3461,0,2026-01-31 00:00:00,630101010102,455868,0,unknown
CANON,3461,2,2026-01-31 00:00:00,630101010102,56983,0,unknown
CANON,3461,4,2026-01-31 00:00:00,630101010102,56983,0,unknown
CANON,3462,0,2026-01-31 00:00:00,810101010102,20375,0,unknown
CANON,3462,1,2026-01-31 00:00:00,810101010102,108000,0,unknown
CANON,3462,2,2026-01-31 00:00:00,810101010102,62475,0,unknown
CANON,3462,3,2026-01-31 00:00:00,810101010102,8213625,0,unknown
CANON,3462,4,2026-01-31 00:00:00,810101010102,7458499.98,0,unknown
CANON,3462,5,2026-01-31 00:00:00,810101010102,987075,0,unknown
CANON,3462,6,2026-01-31 00:00:00,810101010102,278250,0,unknown
CANON,3462,7,2026-01-31 00:00:00,810101010102,1290825,0,unknown
CANON,3462,8,2026-01-31 00:00:00,810101010102,421000,0,unknown
CANON,3462,9,2026-01-31 00:00:00,810101010102,371814.23,0,unknown
CANON,3462,10,2026-01-31 00:00:00,810101010102,566971.19,0,unknown
CANON,3464,1,2026-02-16 00:00:00,810101010101,0,0,unknown
CANON,3464,2,2026-02-16 00:00:00,410201030101,0,1300000,unknown
CANON,3465,1,2026-02-22 00:00:00,540101010101,45000,0,unknown
CANON,3466,1,2026-01-29 00:00:00,4601010101,97500,0,unknown
CANON,3467,1,2026-02-22 00:00:00,810101010101,0,0,unknown
CANON,3468,1,2026-02-19 00:00:00,540101010101,46584.26,0,unknown
CANON,3468,3,2026-02-19 00:00:00,510101010103,2610.96,0,unknown
CANON,3469,1,2026-02-19 00:00:00,810101010101,0,0,unknown
CANON,3469,2,2026-02-19 00:00:00,440101010101,0,89039.47,unknown
CANON,3469,3,2026-02-19 00:00:00,410101010103,0,7252.67,unknown
CANON,3469,4,2026-02-19 00:00:00,450101010104,0,78707.86,unknown
CANON,3471,2,2026-02-22 00:00:00,710101010104,0,0,unknown
CANON,3472,1,2026-02-22 00:00:00,810101010101,0,0,unknown
CANON,3473,1,2026-02-22 00:00:00,540101010101,3250000,0,unknown
CANON,3474,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,3474,2,2026-01-31 00:00:00,610101010129,226500,0,unknown
CANON,3474,3,2026-01-31 00:00:00,610101010129,113250,0,unknown
CANON,3474,4,2026-01-31 00:00:00,610101010129,906000,0,unknown
CANON,3474,5,2026-01-31 00:00:00,610101010129,226500,0,unknown
CANON,3474,6,2026-01-31 00:00:00,610101010129,113250,0,unknown
CANON,3474,7,2026-01-31 00:00:00,610101010129,339750,0,unknown
CANON,3474,8,2026-01-31 00:00:00,610101010129,339750,0,unknown
CANON,3475,1,2026-01-22 00:00:00,810101010101,0,0,unknown
CANON,3475,2,2026-01-22 00:00:00,630101010104,15000,0,unknown
CANON,3477,2,2026-02-22 00:00:00,710101010104,0,0,unknown
CANON,3478,2,2026-02-22 00:00:00,710101010104,0,0,unknown
CANON,3479,2,2026-02-22 00:00:00,710101010104,0,0,unknown
CANON,3480,2,2026-02-22 00:00:00,710101010104,0,0,unknown
CANON,3481,1,2026-01-31 00:00:00,810101010101,0,0,unknown
CANON,3481,2,2026-01-31 00:00:00,610101010114,149000,0,unknown
CANON,3483,1,2026-02-22 00:00:00,810101010101,0,0,unknown
CANON,3483,2,2026-02-22 00:00:00,440101010101,0,3500000,unknown
CANON,3485,1,2026-02-05 00:00:00,810101010101,0,0,unknown
CANON,3485,2,2026-02-05 00:00:00,610101010106,43250,0,unknown
CANON,3486,2,2026-02-22 00:00:00,710101010104,0,0,unknown
CANON,3487,2,2026-02-22 00:00:00,710101010104,0,0,unknown
CANON,3489,2,2026-02-22 00:00:00,710101010104,0,0,unknown
CANON,3498,1,2026-02-22 00:00:00,810101010101,0,0,unknown
CANON,3498,2,2026-02-22 00:00:00,410201010103,0,0,unknown
CANON,3498,4,2026-02-22 00:00:00,510201010103,-1019299.6,0,unknown
CANON,3499,1,2026-01-18 00:00:00,810101010101,0,0,unknown
CANON,3499,2,2026-01-18 00:00:00,630101010101,50000,0,unknown
CANON,3499,3,2026-01-18 00:00:00,630101010101,300000,0,unknown
CANON,3499,4,2026-01-18 00:00:00,630101010101,150000,0,unknown
CANON,3499,5,2026-01-18 00:00:00,630101010101,100000,0,unknown
CANON,3499,6,2026-01-18 00:00:00,630101010101,100000,0,unknown
CANON,3499,7,2026-01-18 00:00:00,630101010101,100000,0,unknown
CANON,3499,8,2026-01-18 00:00:00,630101010101,100000,0,unknown
CANON,3499,9,2026-01-18 00:00:00,630101010101,100000,0,unknown
CANON,3500,0,2026-01-31 00:00:00,610101010101,4500000,0,unknown
CANON,3500,1,2026-01-31 00:00:00,610101010102,2250000,0,unknown
CANON,3500,2,2026-01-31 00:00:00,610101010102,375000,0,unknown
CANON,3500,3,2026-01-31 00:00:00,610101010102,562500,0,unknown
CANON,3500,4,2026-01-31 00:00:00,610101010102,562500,0,unknown
CANON,3500,5,2026-01-31 00:00:00,610101010101,2250000,0,unknown
CANON,3500,6,2026-01-31 00:00:00,610101010101,2250000,0,unknown
CANON,3500,7,2026-01-31 00:00:00,610101010101,375000,0,unknown
CANON,3500,8,2026-01-31 00:00:00,610101010101,750000,0,unknown
CANON,3500,9,2026-01-31 00:00:00,610101010101,750000,0,unknown
CANON,3500,10,2026-01-31 00:00:00,610101010101,375000,0,unknown
CANON,3500,11,2026-01-31 00:00:00,610101010101,750000,0,unknown
CANON,3500,12,2026-01-31 00:00:00,610101010101,750000,0,unknown
CANON,3501,1,2026-02-22 00:00:00,810101010101,0,0,unknown
CANON,3501,2,2026-02-22 00:00:00,420101010103,0,700000,unknown
CANON,3501,4,2026-02-22 00:00:00,520101010103,650000,0,unknown
CANON,3503,1,2026-02-19 00:00:00,810101010101,0,0,unknown
CANON,3503,2,2026-02-19 00:00:00,440101010101,0,60000,unknown
CANON,3504,1,2026-02-19 00:00:00,810101010101,0,0,unknown
CANON,3504,2,2026-02-19 00:00:00,440101010101,0,90000,unknown
CANON,3505,1,2026-02-22 00:00:00,810101010101,0,0,unknown
CANON,3505,2,2026-02-22 00:00:00,420101010104,0,325000,unknown
CANON,3505,3,2026-02-22 00:00:00,440101010101,0,25000,unknown
CANON,3505,5,2026-02-22 00:00:00,520101010104,300000,0,unknown
CANON,3505,7,2026-02-22 00:00:00,540101010101,18772.49,0,unknown
CANON,3507,1,2026-02-22 00:00:00,810101010101,0,0,unknown
CANON,3507,2,2026-02-22 00:00:00,420101010103,0,475000,unknown
CANON,3507,4,2026-02-22 00:00:00,520101010103,412011.42,0,unknown
CANON,3509,1,2026-02-19 00:00:00,810101010101,0,0,unknown
CANON,3509,2,2026-02-19 00:00:00,410201010103,0,0,unknown
CANON,3510,1,2026-02-21 00:00:00,810101010101,0,0,unknown
CANON,3510,2,2026-02-21 00:00:00,410201010103,0,0,unknown
CANON,3511,1,2026-02-22 00:00:00,810101010101,0,0,unknown
CANON,3514,1,2026-02-22 00:00:00,810101010101,0,0,unknown
CANON,3514,2,2026-02-22 00:00:00,4601010101,0,-1500000,unknown
CANON,3516,1,2026-02-22 00:00:00,540101010101,404697.96,0,unknown
CANON,3517,1,2026-02-22 00:00:00,550101010101,810826.46,0,unknown
CANON,3518,1,2026-02-22 00:00:00,510101010103,6938677.81,0,unknown
CANON,3519,1,2026-02-22 00:00:00,810101010101,0,0,unknown
CANON,3519,2,2026-02-22 00:00:00,650101010101,28000,0,unknown
CANON,3520,1,2026-02-22 00:00:00,810101010101,0,0,unknown
CANON,3520,2,2026-02-22 00:00:00,420101010104,0,210000,unknown
CANON,3520,4,2026-02-22 00:00:00,520101010104,175000,0,unknown
CANON,3526,1,2026-02-22 00:00:00,810101010101,0,0,unknown
CANON,3526,2,2026-02-22 00:00:00,410101010103,0,50000,unknown
CANON,3526,4,2026-02-22 00:00:00,510101010103,29044.43,0,unknown
CANON,3528,1,2026-02-22 00:00:00,810101010101,0,0,unknown
CANON,3529,1,2026-02-22 00:00:00,810101010101,0,0,unknown
CANON,3529,2,2026-02-22 00:00:00,420101020101,0,990000,unknown
CANON,3529,4,2026-02-22 00:00:00,510201010102,930000,0,unknown
CANON,3530,2,2026-02-22 00:00:00,710101010104,0,0,unknown
CANON,3532,1,2026-02-22 00:00:00,810101010101,0,0,unknown
CANON,3532,2,2026-02-22 00:00:00,420101020101,0,1650000,unknown
CANON,3532,4,2026-02-22 00:00:00,510201010102,1550000,0,unknown
CANON,3535,1,2026-02-22 00:00:00,810101010101,0,0,unknown
CANON,3535,2,2026-02-22 00:00:00,410101010103,0,65000,unknown
CANON,3535,4,2026-02-22 00:00:00,510101010103,24035.53,0,unknown
CANON,3536,1,2026-02-22 00:00:00,540101010101,8000,0,unknown
CANON,3537,1,2026-02-22 00:00:00,810101010101,0,0,unknown
CANON,3537,2,2026-02-22 00:00:00,450101010104,0,65000,unknown
CANON,3537,3,2026-02-22 00:00:00,440101010101,0,10000,unknown
CANON,3540,0,2026-01-15 00:00:00,610101010105,124977.2,0,unknown
CANON,3540,1,2026-01-15 00:00:00,610101010105,1124794.8,0,unknown
CANON,3540,2,2026-01-15 00:00:00,610101010105,249954.4,0,unknown
CANON,3540,3,2026-01-15 00:00:00,610101010105,249954.4,0,unknown
CANON,3540,4,2026-01-15 00:00:00,610101010105,249954.4,0,unknown
CANON,3540,5,2026-01-15 00:00:00,610101010105,249954.4,0,unknown
CANON,3540,6,2026-01-15 00:00:00,610101010105,249954.4,0,unknown
CANON,3541,0,2026-01-31 00:00:00,610101010105,113399.5,0,unknown
CANON,3541,1,2026-01-31 00:00:00,610101010105,1020595.5,0,unknown
CANON,3541,2,2026-01-31 00:00:00,610101010105,226799,0,unknown
CANON,3541,3,2026-01-31 00:00:00,610101010105,226799,0,unknown
CANON,3541,4,2026-01-31 00:00:00,610101010105,226799,0,unknown
CANON,3541,5,2026-01-31 00:00:00,610101010105,226799,0,unknown
CANON,3541,6,2026-01-31 00:00:00,610101010105,226799,0,unknown
CANON,3545,1,2026-02-22 00:00:00,810101010101,0,0,unknown
CANON,3545,2,2026-02-22 00:00:00,440101010101,0,85000,unknown
CANON,3546,1,2026-02-23 00:00:00,510101010103,1192046.56,0,unknown
CANON,3549,2,2026-02-23 00:00:00,710101010104,0,0,unknown
CANON,3550,0,2026-01-31 00:00:00,660101010105,6113,0,unknown
CANON,3550,1,2026-01-31 00:00:00,660101010105,6113,0,unknown
CANON,3550,2,2026-01-31 00:00:00,660101010105,6113,0,unknown
CANON,3550,3,2026-01-31 00:00:00,660101010105,6113,0,unknown
CANON,3550,4,2026-01-31 00:00:00,660101010105,6113,0,unknown
CANON,3550,5,2026-01-31 00:00:00,660101010105,6113,0,unknown
CANON,3550,6,2026-01-31 00:00:00,660101010103,6747,0,unknown
CANON,3550,7,2026-01-31 00:00:00,660101010103,26865,0,unknown
CANON,3550,8,2026-01-31 00:00:00,660101010107,21955,0,unknown
CANON,3550,9,2026-01-31 00:00:00,660101010107,21955,0,unknown
CANON,3550,10,2026-01-31 00:00:00,660101010107,17778,0,unknown
CANON,3550,11,2026-01-31 00:00:00,660101010107,19861,0,unknown
CANON,3550,12,2026-01-31 00:00:00,660101010107,16666,0,unknown
CANON,3550,13,2026-01-31 00:00:00,660101010107,16666,0,unknown
CANON,3550,14,2026-01-31 00:00:00,660101010107,21811,0,unknown
CANON,3550,15,2026-01-31 00:00:00,660101010107,21811,0,unknown
CANON,3550,16,2026-01-31 00:00:00,660101010107,21955,0,unknown
CANON,3550,17,2026-01-31 00:00:00,660101010107,57083,0,unknown
CANON,3550,18,2026-01-31 00:00:00,660101010107,57083,0,unknown
CANON,3550,19,2026-01-31 00:00:00,660101010107,50000,0,unknown
CANON,3550,20,2026-01-31 00:00:00,660101010107,16594,0,unknown
CANON,3550,21,2026-01-31 00:00:00,660101010107,53924,0,unknown
CANON,3550,22,2026-01-31 00:00:00,660101010107,11445,0,unknown
CANON,3550,23,2026-01-31 00:00:00,660101010107,12250,0,unknown
CANON,3550,24,2026-01-31 00:00:00,660101010107,12250,0,unknown
CANON,3550,25,2026-01-31 00:00:00,660101010107,12250,0,unknown
CANON,3550,26,2026-01-31 00:00:00,660101010107,12250,0,unknown
CANON,3550,27,2026-01-31 00:00:00,660101010107,12250,0,unknown
CANON,3550,28,2026-01-31 00:00:00,660101010107,12250,0,unknown
CANON,3550,29,2026-01-31 00:00:00,660101010107,12250,0,unknown
CANON,3550,30,2026-01-31 00:00:00,660101010102,335613,0,unknown
CANON,3550,31,2026-01-31 00:00:00,660101010102,353048,0,unknown
CANON,3550,32,2026-01-31 00:00:00,660101010102,214843,0,unknown
CANON,3550,33,2026-01-31 00:00:00,660101010102,34759,0,unknown
CANON,3550,34,2026-01-31 00:00:00,660101010102,65880,0,unknown
CANON,3550,35,2026-01-31 00:00:00,660101010102,16743,0,unknown
CANON,3550,36,2026-01-31 00:00:00,660101010102,6253,0,unknown
CANON,3550,37,2026-01-31 00:00:00,660101010102,12500,0,unknown
CANON,3550,38,2026-01-31 00:00:00,660101010102,161312,0,unknown
CANON,3550,39,2026-01-31 00:00:00,660101010102,146875,0,unknown
CANON,3550,40,2026-01-31 00:00:00,660101010102,12284,0,unknown
CANON,3550,41,2026-01-31 00:00:00,660101010102,54285,0,unknown
CANON,3550,42,2026-01-31 00:00:00,660101010102,64065,0,unknown
CANON,3550,43,2026-01-31 00:00:00,660101010102,171569,0,unknown
CANON,3550,44,2026-01-31 00:00:00,660101010102,57880,0,unknown
CANON,3550,45,2026-01-31 00:00:00,660101010102,134079,0,unknown
CANON,3550,46,2026-01-31 00:00:00,660101010106,563998,0,unknown
CANON,3550,47,2026-01-31 00:00:00,660101010106,183333,0,unknown
CANON,3550,48,2026-01-31 00:00:00,660101010106,82500,0,unknown
CANON,3550,49,2026-01-31 00:00:00,660101010106,82500,0,unknown
CANON,3550,50,2026-01-31 00:00:00,660101010106,32750,0,unknown
CANON,3550,51,2026-01-31 00:00:00,660101010104,80929,0,unknown
CANON,3550,52,2026-01-31 00:00:00,660101010104,104426,0,unknown
CANON,3550,53,2026-01-31 00:00:00,660101010104,79289,0,unknown
CANON,3550,54,2026-01-31 00:00:00,660101010104,88038,0,unknown
CANON,3550,55,2026-01-31 00:00:00,660101010104,98811,0,unknown
CANON,3550,56,2026-01-31 00:00:00,660101010104,61431,0,unknown
CANON,3550,57,2026-01-31 00:00:00,660101010104,71070,0,unknown
CANON,3550,58,2026-01-31 00:00:00,660101010104,82510,0,unknown
CANON,3550,59,2026-01-31 00:00:00,660101010104,78839,0,unknown
CANON,3550,60,2026-01-31 00:00:00,660101010104,77914,0,unknown
CANON,3550,61,2026-01-31 00:00:00,660101010104,77914,0,unknown
CANON,3550,62,2026-01-31 00:00:00,660101010104,77914,0,unknown
CANON,3550,63,2026-01-31 00:00:00,660101010104,80253,0,unknown
CANON,3550,64,2026-01-31 00:00:00,660101010104,75756,0,unknown
CANON,3550,65,2026-01-31 00:00:00,660101010104,90195,0,unknown
CANON,3550,66,2026-01-31 00:00:00,660101010104,77842,0,unknown
CANON,3550,67,2026-01-31 00:00:00,660101010104,91175,0,unknown
CANON,3550,68,2026-01-31 00:00:00,660101010105,7411.89,0,unknown
CANON,3550,78,2026-01-31 00:00:00,660101010103,221535,0,unknown
CANON,3550,79,2026-01-31 00:00:00,660101010103,151785,0,unknown
CANON,3550,80,2026-01-31 00:00:00,660101010103,16320,0,unknown
CANON,3550,81,2026-01-31 00:00:00,660101010103,47340,0,unknown
CANON,3550,82,2026-01-31 00:00:00,660101010103,137010,0,unknown
CANON,3550,83,2026-01-31 00:00:00,660101010103,137025,0,unknown
CANON,3550,84,2026-01-31 00:00:00,660101010107,24630,0,unknown
CANON,3550,85,2026-01-31 00:00:00,660101010107,150465,0,unknown
CANON,3550,86,2026-01-31 00:00:00,660101010107,220695,0,unknown
CANON,3550,87,2026-01-31 00:00:00,660101010107,33720,0,unknown
CANON,3550,88,2026-01-31 00:00:00,660101010107,473175,0,unknown
CANON,3550,89,2026-01-31 00:00:00,660101010107,206880,0,unknown
CANON,3550,90,2026-01-31 00:00:00,660101010107,206880,0,unknown
CANON,3550,91,2026-01-31 00:00:00,660101010103,581445,0,unknown
CANON,3550,92,2026-01-31 00:00:00,660101010103,233640,0,unknown
CANON,3550,93,2026-01-31 00:00:00,660101010107,78540,0,unknown
CANON,3550,94,2026-01-31 00:00:00,660101010105,26400,0,unknown
CANON,3550,101,2026-01-31 00:00:00,660101010106,244395,0,unknown
CANON,3550,102,2026-01-31 00:00:00,660101010106,767070,0,unknown
CANON,3550,103,2026-01-31 00:00:00,660101010106,2170500,0,unknown
CANON,3551,0,2026-01-31 00:00:00,660101010101,89789,0,unknown
CANON,3551,1,2026-01-31 00:00:00,660101010101,89789,0,unknown
CANON,3551,2,2026-01-31 00:00:00,660101010101,89789,0,unknown
CANON,3551,3,2026-01-31 00:00:00,660101010101,89789,0,unknown
CANON,3551,4,2026-01-31 00:00:00,660101010101,44894,0,unknown
CANON,3551,5,2026-01-31 00:00:00,660101010101,44894,0,unknown
CANON,3551,6,2026-01-31 00:00:00,660101010101,89789,0,unknown
CANON,3551,7,2026-01-31 00:00:00,660101010101,89789,0,unknown
CANON,3551,8,2026-01-31 00:00:00,660101010101,89789,0,unknown
CANON,3551,9,2026-01-31 00:00:00,660101010101,89789,0,unknown
CANON,3551,10,2026-01-31 00:00:00,660101010101,89789,0,unknown
CANON,3551,11,2026-01-31 00:00:00,660101010101,89789,0,unknown
CANON,3551,12,2026-01-31 00:00:00,660101010101,89789,0,unknown
CANON,3551,13,2026-01-31 00:00:00,660101010101,89789,0,unknown
CANON,3551,14,2026-01-31 00:00:00,660101010101,89789,0,unknown
CANON,3551,15,2026-01-31 00:00:00,660101010101,89789,0,unknown
CANON,3551,16,2026-01-31 00:00:00,660101010101,89789,0,unknown
CANON,3551,17,2026-01-31 00:00:00,660101010101,89789,0,unknown
CANON,3551,18,2026-01-31 00:00:00,660101010101,89789,0,unknown
CANON,3551,19,2026-01-31 00:00:00,660101010101,89789,0,unknown
CANON,3551,20,2026-01-31 00:00:00,660101010101,89789,0,unknown
CANON,3551,21,2026-01-31 00:00:00,660101010101,89789,0,unknown
CANON,3556,1,2026-02-23 00:00:00,510101020101,247500,0,unknown
CANON,3556,3,2026-02-23 00:00:00,520101010104,170000,0,unknown
CANON,3557,1,2026-02-23 00:00:00,510201010102,373339.29,0,unknown
CANON,3558,1,2026-02-23 00:00:00,810101010101,0,0,unknown
CANON,3559,1,2026-02-18 00:00:00,810101010101,0,0,unknown
CANON,3559,2,2026-02-18 00:00:00,410101010103,0,31414327.76,unknown
CANON,3559,3,2026-02-18 00:00:00,420101010103,0,24478696.95,unknown
CANON,3559,4,2026-02-18 00:00:00,410101020101,0,13799265.44,unknown
CANON,3559,5,2026-02-18 00:00:00,410101010101,0,45357585.52,unknown
CANON,3559,6,2026-02-18 00:00:00,410101010102,0,10655432.79,unknown
CANON,3559,7,2026-02-18 00:00:00,410101060101,0,2044691.54,unknown
CANON,3560,1,2026-02-23 00:00:00,520101010103,640000,0,unknown
CANON,3560,3,2026-02-23 00:00:00,510201010102,755720,0,unknown
CANON,3562,1,2026-02-23 00:00:00,810101010101,0,0,unknown
CANON,3562,2,2026-02-23 00:00:00,420101010103,0,740000,unknown
CANON,3562,3,2026-02-23 00:00:00,420101020101,0,980000,unknown
CANON,3564,1,2026-02-23 00:00:00,810101010101,0,0,unknown
CANON,3564,2,2026-02-23 00:00:00,450101010104,0,75000,unknown
CANON,3567,1,2026-02-23 00:00:00,810101010101,0,0,unknown
CANON,3567,2,2026-02-23 00:00:00,450101010104,0,105000,unknown
CANON,3570,2,2026-02-23 00:00:00,710101010104,0,0,unknown
CANON,3571,1,2026-02-23 00:00:00,510101010103,352790.52,0,unknown
CANON,3573,1,2026-02-22 00:00:00,510101010103,-6938677.81,0,unknown
CANON,3574,1,2026-02-23 00:00:00,510101010103,6938677.81,0,unknown
CANON,3575,1,2026-02-23 00:00:00,810101010101,0,0,unknown
CANON,3575,2,2026-02-23 00:00:00,410101010103,0,9485000.03,unknown
CANON,3576,1,2026-02-23 00:00:00,550101010101,389183.07,0,unknown
